,id,price,d_from_seattle
0,7129300520,221900.0,7.44366407355842
1,6414100192,538000.0,7.954648164679875
2,5631500400,180000.0,10.206393754049694
3,2487200875,604000.0,6.551165074908988
4,1954400510,510000.0,13.432452098532421
5,7237550310,1230000.0,15.659605222294719
6,1321400060,257500.0,20.484771798266124
7,2008000270,291850.0,13.612477081302316
8,2414600126,229500.0,6.491139601147399
9,3793500160,323000.0,21.649240358846807
10,1736800520,662500.0,8.750364601473255
11,9212900260,468000.0,6.08457032339495
12,114101516,310000.0,11.399871062811888
13,6054650070,400000.0,13.42051441197633
14,1175000570,530000.0,5.270835965927305
15,9297300055,650000.0,3.1305282688225042
16,1875500060,395000.0,19.20339696377152
17,6865200140,485000.0,4.080312903937326
18,16000397,189000.0,21.320506609087168
19,7983200060,230000.0,18.823699808663193
20,6300500875,385000.0,6.665967438134365
21,2524049179,2000000.0,6.9303565037408825
22,7137970340,285000.0,20.772143947839254
23,8091400200,252700.0,19.124971306908243
24,3814700200,329000.0,17.712922376933168
25,1202000200,233000.0,21.497274906457573
26,1794500383,937000.0,2.5900817337916533
27,3303700376,667000.0,1.3862021325134375
28,5101402488,438000.0,6.273533766151127
29,1873100390,719000.0,12.50031084900842
30,8562750320,580500.0,13.101145047473208
31,2426039314,280000.0,8.45352333249697
32,461000390,687500.0,5.518165603373381
33,7589200193,535000.0,6.05428929226829
34,7955080270,322500.0,14.811992699417525
35,9547205180,696000.0,5.384867830791976
36,9435300030,550000.0,10.1106710654082
37,2768000400,640000.0,4.636693516091073
38,7895500070,240000.0,18.943699272329393
39,2078500320,605000.0,8.843873927963983
40,5547700270,625000.0,14.26522348326513
41,7766200013,775000.0,11.15826190833562
42,7203220400,861990.0,15.725017963036317
43,9270200160,685000.0,2.8460674615766224
44,1432701230,309000.0,13.1427199887797
45,8035350320,488000.0,19.119649835566435
46,8945200830,210490.0,20.777630196781505
47,4178300310,785000.0,8.509264118422166
48,9215400105,450000.0,5.274718627696767
49,822039084,1350000.0,15.030500912221004
50,5245600105,228000.0,12.4718246321677
51,7231300125,345000.0,10.272525989357957
52,7518505990,600000.0,5.695044253469485
53,3626039271,585000.0,6.631896958233526
54,4217401195,920000.0,4.249726156724132
55,9822700295,885000.0,4.1864390581729625
56,9478500640,292500.0,19.46754960747804
57,2799800710,301000.0,19.27364797323384
58,7922800400,951000.0,10.176312179809015
59,8079040320,430000.0,11.015359154738999
60,1516000055,650000.0,11.928383105121839
61,9558200045,289000.0,11.717546642725672
62,5072410070,505000.0,11.30216821180153
63,9528102996,549000.0,4.889503040919425
64,1189001180,425000.0,1.677280886668803
65,3253500160,317625.0,2.541754534838969
66,3394100030,975000.0,6.765986010991809
67,3717000160,287000.0,18.872905279302408
68,1274500060,204000.0,19.813049596350062
69,1802000060,1330000.0,5.717656033199403
70,1525059190,1040000.0,8.650396986211467
71,1049000060,325000.0,11.476186908851345
72,8820901275,571000.0,7.925584523699861
73,5416510140,360000.0,21.901958881541415
74,3444100400,349000.0,21.39721275530262
75,3276920270,832500.0,16.212385956566244
76,4036801170,380000.0,9.678280130976326
77,2391600320,480000.0,4.127033766001073
78,6300000287,410000.0,6.9943531871147675
79,1531000030,720000.0,23.23884978132608
80,5104520400,390000.0,23.254008623621466
81,7437100340,360000.0,22.684645282299986
82,9418400240,355000.0,4.493681660654697
83,1523059105,356000.0,12.167647862823879
84,1133000671,315000.0,8.367990733974153
85,4232902595,940000.0,2.443575103670581
86,2599001200,305000.0,22.79100869068945
87,3342103156,461000.0,8.481191691729636
88,1332700270,215000.0,8.878646918951311
89,3869900162,335000.0,5.280627490733127
90,2791500270,243500.0,21.94482125738583
91,5036300431,1100000.0,4.120155087162983
92,4168000060,153000.0,19.653622289486997
93,6021501535,430000.0,6.123124519800169
94,6021501535,700000.0,6.123124519800169
95,1483300570,905000.0,4.096924116456645
96,3422049190,247500.0,17.36710694375142
97,1099611230,199000.0,21.01512009060209
98,722079104,314000.0,22.106057874847448
99,7338200240,437500.0,30.12352662260073
100,1952200240,850830.0,2.5661836269575984
101,5200100125,555000.0,5.266349090234629
102,7214720075,699950.0,16.469579606104507
103,2450000295,1090000.0,6.587065700611397
104,6197800045,290000.0,13.559597447079666
105,1328310370,375000.0,14.620644741227084
106,546000875,460000.0,6.064766953623948
107,3530510041,188500.0,15.544263025273922
108,1853000400,680000.0,14.486004725780633
109,3134100116,470000.0,10.70484396816566
110,9545230140,597750.0,13.859023279567564
111,3362400511,570000.0,5.316334668494411
112,2525310310,272500.0,21.965948411199907
113,6126500060,329950.0,4.416966098563476
114,8961960160,480000.0,20.231562562215412
115,3626039325,740500.0,6.566475054003316
116,3362400431,518500.0,5.310129210183888
117,4060000240,205425.0,8.269888182867728
118,3454800060,171800.0,7.69987008908966
119,1695900060,535000.0,2.220219241283542
120,7278700070,660000.0,11.781267297122728
121,6675500070,391500.0,9.811070117558932
122,3626039187,395000.0,6.64244627986508
123,3524049083,445000.0,6.11041163354906
124,3275860240,770000.0,12.357912050019172
125,4389200955,1450000.0,5.637350814928463
126,4058801670,445000.0,7.872347596215392
127,8732020310,260000.0,20.44310002915661
128,2331300505,822500.0,4.931262367436282
129,7853210060,430000.0,23.117569012959212
130,3668000070,212000.0,24.316594624499757
131,9545240070,660500.0,13.918742467409135
132,1243100136,784000.0,13.666552655055733
133,8929000270,453246.0,16.06529700064918
134,2767602356,675000.0,5.153224866797518
135,921049315,199000.0,19.451717599958695
136,3655000070,220000.0,19.081934904349716
137,4027700812,452000.0,11.655674517794338
138,3992700335,382500.0,7.706041113737408
139,2767603505,519950.0,5.099409739808048
140,4232901525,665000.0,2.2581700989691535
141,1777500060,527700.0,9.849379371297273
142,1432900240,205000.0,12.808534378140378
143,6140100875,420000.0,7.527013179537839
144,6071600370,500000.0,8.36460220751639
145,1526069017,921500.0,17.092531699561945
146,809001525,890000.0,2.2410989990492514
147,3224079105,430000.0,19.014249122272254
148,8075400570,258000.0,15.18007467366481
149,1994200024,511000.0,5.605847704609375
150,3362900810,532170.0,5.449161967919903
151,1324300398,560000.0,3.5978375562311884
152,537000445,282950.0,19.436508175604484
153,7855801670,2250000.0,8.516948131708427
154,7920100045,350000.0,5.248025283127253
155,8960000030,215000.0,13.151077575223798
156,6388930390,650000.0,9.35459019362827
157,8731900200,320000.0,20.294636596102848
158,8029200135,247000.0,31.668905021918974
159,1081200350,320000.0,13.67173089111736
160,84000105,255000.0,8.187694228293143
161,3756500060,438000.0,10.042363653912943
162,7215720160,900000.0,14.4465272599349
163,3574800520,441000.0,10.043031469591801
164,2617300160,420000.0,17.71135927319904
165,2558660270,370000.0,11.020353071803111
166,2009000370,269950.0,13.694629060631867
167,1836980160,807100.0,10.089684637572265
168,3261020370,653000.0,8.173727289320954
169,1755700060,371500.0,9.644618255798374
170,4330600435,284000.0,8.887277423135254
171,9542800700,272000.0,21.065548829902777
172,1999700045,313000.0,11.030929365898817
173,1762600070,917500.0,7.573808429151648
174,1687900520,673000.0,10.152452455860107
175,7234600798,425000.0,1.0763258675902547
176,3881900445,399950.0,1.7506095495845357
177,2254502445,385000.0,1.2032290321927361
178,5437810320,269950.0,32.262617536184706
179,9158100075,330000.0,8.1183312502076
180,3830630310,260000.0,19.064674469135678
181,8123100045,470000.0,5.113911590703924
182,3127200041,589000.0,9.167772279528577
183,6661200320,163500.0,20.549110586700408
184,11510310,835000.0,12.519659673054347
185,825059270,1100000.0,7.779171469971312
186,8731951370,269000.0,20.587171265919864
187,1954440060,560000.0,13.539106267393677
188,2264500350,615000.0,3.0483747792359663
189,1115810060,585188.0,9.288556868232295
190,9477200200,305000.0,10.576503925925111
191,1432600560,166950.0,12.157499232867295
192,2287000060,799000.0,6.539139049929716
193,3663500060,400000.0,10.66852799428786
194,3996900125,230000.0,9.917133510651654
195,7796450200,256883.0,22.6909313023436
196,7549802535,423000.0,3.9208523551101995
197,3278600320,465000.0,4.3822632221336395
198,2824079053,440000.0,20.23516285461323
199,1222069094,385000.0,21.027527789950465
200,3542300060,210000.0,9.632350833114417
201,2222059065,297000.0,17.618404741426307
202,7551300060,470000.0,5.562855221742659
203,100600550,226500.0,21.055791793976073
204,3211100860,274250.0,11.99640223657293
205,3456000310,840000.0,7.0914942977284445
206,9526600140,677900.0,12.34590962854124
207,7465900060,425000.0,3.2232357986587106
208,1222000055,180250.0,10.07773849841816
209,6300000550,464000.0,6.961790146835742
210,2310030510,320000.0,21.950999129491965
211,1025049114,625504.0,4.623722875682675
212,8677300550,592500.0,14.731535018153307
213,4014400292,465000.0,20.0546733758905
214,1102000196,477000.0,5.137260203933525
215,257000138,280000.0,8.250238826238704
216,46100204,1510000.0,6.307961445224976
217,1909600046,445838.0,6.782398925921067
218,1250202145,1070000.0,2.2805475974743286
219,7611200125,467000.0,7.6573132067584
220,5611500140,686000.0,14.389579714442421
221,7138000260,279950.0,14.466608222170354
222,626059335,527000.0,12.336229626279057
223,1922059282,325000.0,16.804700562232647
224,705700390,328000.0,21.157530600650972
225,7454001200,390000.0,6.763175719738804
226,8682281200,479950.0,16.459684846311646
227,7972000200,264950.0,21.768771583418644
228,722059070,235000.0,14.798473547469206
229,7202340400,516500.0,14.80832001216227
230,8096000060,655000.0,10.996531142897197
231,2424000060,500000.0,9.78680968290465
232,9264902050,315000.0,20.44448501961456
233,943100260,213000.0,20.407538898454476
234,3677400445,475000.0,3.6290257738730523
235,1762600320,1030000.0,7.562479803181227
236,4058000060,416000.0,25.37047007836372
237,7228500560,410000.0,1.4524553731139052
238,326069104,800000.0,18.081379716094272
239,5152100060,472000.0,18.55986097987284
240,3584000310,225000.0,19.967787903285434
241,8150100045,210000.0,5.598836803608848
242,1868901275,455000.0,4.847217564296373
243,6131600075,225000.0,20.366465356096757
244,9468200125,480000.0,5.0486775173482
245,8029510030,363000.0,20.83791271459953
246,2025069065,2400000.0,12.297866168163198
247,7899800890,181000.0,5.9458999736483005
248,3021059276,250000.0,23.31672726791574
249,3797001895,481000.0,5.4497368481859345
250,3832710960,260000.0,16.813630362231347
251,1310430400,455000.0,15.615830899932122
252,1422300030,415000.0,30.72793918445605
253,1105000588,349500.0,5.387992392730002
254,3830630060,245000.0,19.06954464563185
255,5101404898,592500.0,6.360339976587915
256,7972601890,385000.0,5.449762521825694
257,5127001620,315000.0,12.505313734044373
258,9407100800,255000.0,28.512391065745497
259,1873100060,693000.0,12.443874775455916
260,8722101360,780000.0,2.5044357006840383
261,8644000060,237000.0,12.965792892062499
262,3325069129,525000.0,13.334375382001346
263,1400300055,425000.0,1.6883330155035519
264,2123039032,369900.0,10.738035613376303
265,8078560140,290000.0,15.844159429485957
266,3438500192,285000.0,3.777872312662575
267,7974200510,415000.0,5.4772223670065
268,2557000400,272500.0,21.31445666896748
269,7960900060,2900000.0,5.380859063873736
270,4054500390,1370000.0,15.958461085483158
271,6378500125,436000.0,7.279026977753023
272,1745100140,210000.0,19.286059485379678
273,2976800796,236000.0,7.848033252154364
274,4235400186,331000.0,4.890815252446423
275,4215100060,365000.0,15.35693849698908
276,9189700045,450000.0,12.38255513949236
277,1126049053,770000.0,11.249993968410285
278,2022069200,455000.0,19.68860687046003
279,9412900055,405000.0,5.689270984123084
280,1722059235,304900.0,15.714050729172111
281,6874200960,170000.0,7.548060004330093
282,7424700045,2050000.0,2.2260842424636778
283,7202360350,780000.0,15.243185409777606
284,5634500392,330000.0,10.930633008324909
285,1509500060,370000.0,17.107973256626707
286,7214810350,467000.0,13.590158213859906
287,6647200060,405000.0,10.185284984805484
288,9552700140,675000.0,9.429490661691068
289,2200500350,500000.0,9.162842068655284
290,6113400046,389999.0,12.314541916824197
291,6619910140,630000.0,8.953634411523387
292,1115450240,360000.0,19.141567807423222
293,6073240060,580000.0,8.419116354378707
294,9297300045,550000.0,3.1146360884683055
295,9510920070,879000.0,14.743552844272807
